"film_id","title","description","release_year","language_id","rental_duration","rental_rate","length","replacement_cost","rating","last_update","special_features","fulltext"
954,"Wake Jaws","A Beautiful Saga of a Feminist And a Composer who must Challenge a Moose in Berlin",2006,1,7,"4.99",73,"18.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'beauti':4 'berlin':18 'challeng':14 'compos':11 'feminist':8 'jaw':2 'moos':16 'must':13 'saga':5 'wake':1"
955,"Walls Artist","A Insightful Panorama of a Teacher And a Teacher who must Overcome a Mad Cow in An Abandoned Fun House",2006,1,7,"4.99",135,"19.99","PG","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'abandon':20 'artist':2 'cow':17 'fun':21 'hous':22 'insight':4 'mad':16 'must':13 'overcom':14 'panorama':5 'teacher':8,11 'wall':1"
958,"Wardrobe Phantom","A Action-Packed Display of a Mad Cow And a Astronaut who must Kill a Car in Ancient India",2006,1,6,"2.99",178,"19.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'action':5 'action-pack':4 'ancient':21 'astronaut':14 'car':19 'cow':11 'display':7 'india':22 'kill':17 'mad':10 'must':16 'pack':6 'phantom':2 'wardrob':1"
959,"Warlock Werewolf","A Astounding Yarn of a Pioneer And a Crocodile who must Defeat a A Shark in The Outback",2006,1,6,"2.99",83,"10.99","G","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'astound':4 'crocodil':11 'defeat':14 'must':13 'outback':20 'pioneer':8 'shark':17 'warlock':1 'werewolf':2 'yarn':5"
960,"Wars Pluto","A Taut Reflection of a Teacher And a Database Administrator who must Chase a Madman in The Sahara Desert",2006,1,5,"2.99",128,"15.99","G","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'administr':12 'chase':15 'databas':11 'desert':21 'madman':17 'must':14 'pluto':2 'reflect':5 'sahara':20 'taut':4 'teacher':8 'war':1"
962,"Wasteland Divine","A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China",2006,1,7,"2.99",85,"18.99","PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'administr':9,18 'ancient':20 'china':21 'databas':8,17 'divin':2 'fanci':4 'fight':15 'must':14 'stori':5 'wasteland':1 'woman':12"
963,"Watch Tracy","A Fast-Paced Yarn of a Dog And a Frisbee who must Conquer a Hunter in Nigeria",2006,1,5,"0.99",78,"12.99","PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'conquer':16 'dog':10 'fast':5 'fast-pac':4 'frisbe':13 'hunter':18 'must':15 'nigeria':20 'pace':6 'traci':2 'watch':1 'yarn':7"
964,"Waterfront Deliverance","A Unbelieveable Documentary of a Dentist And a Technical Writer who must Build a Womanizer in Nigeria",2006,1,4,"4.99",61,"17.99","G","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'build':15 'deliver':2 'dentist':8 'documentari':5 'must':14 'nigeria':19 'technic':11 'unbeliev':4 'waterfront':1 'woman':17 'writer':12"
966,"Wedding Apollo","A Action-Packed Tale of a Student And a Waitress who must Conquer a Lumberjack in An Abandoned Mine Shaft",2006,1,3,"0.99",70,"14.99","PG","2013-05-26 14:50:58.951","{Trailers}","'abandon':21 'action':5 'action-pack':4 'apollo':2 'conquer':16 'lumberjack':18 'mine':22 'must':15 'pack':6 'shaft':23 'student':10 'tale':7 'waitress':13 'wed':1"
968,"Werewolf Lola","A Fanciful Story of a Man And a Sumo Wrestler who must Outrace a Student in A Monastery",2006,1,6,"4.99",79,"19.99","G","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'fanci':4 'lola':2 'man':8 'monasteri':20 'must':14 'outrac':15 'stori':5 'student':17 'sumo':11 'werewolf':1 'wrestler':12"
970,"Westward Seabiscuit","A Lacklusture Tale of a Butler And a Husband who must Face a Boy in Ancient China",2006,1,7,"0.99",52,"11.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'ancient':18 'boy':16 'butler':8 'china':19 'face':14 'husband':11 'lacklustur':4 'must':13 'seabiscuit':2 'tale':5 'westward':1"
971,"Whale Bikini","A Intrepid Story of a Pastry Chef And a Database Administrator who must Kill a Feminist in A MySQL Convention",2006,1,4,"4.99",109,"11.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'administr':13 'bikini':2 'chef':9 'convent':22 'databas':12 'feminist':18 'intrepid':4 'kill':16 'must':15 'mysql':21 'pastri':8 'stori':5 'whale':1"
976,"Wind Phantom","A Touching Saga of a Madman And a Forensic Psychologist who must Build a Sumo Wrestler in An Abandoned Mine Shaft",2006,1,6,"0.99",111,"12.99","R","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'abandon':21 'build':15 'forens':11 'madman':8 'mine':22 'must':14 'phantom':2 'psychologist':12 'saga':5 'shaft':23 'sumo':17 'touch':4 'wind':1 'wrestler':18"
978,"Wisdom Worker","A Unbelieveable Saga of a Forensic Psychologist And a Student who must Face a Squirrel in The First Manned Space Station",2006,1,3,"0.99",98,"12.99","R","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'face':15 'first':20 'forens':8 'man':21 'must':14 'psychologist':9 'saga':5 'space':22 'squirrel':17 'station':23 'student':12 'unbeliev':4 'wisdom':1 'worker':2"
979,"Witches Panic","A Awe-Inspiring Drama of a Secret Agent And a Hunter who must Fight a Moose in Nigeria",2006,1,6,"4.99",100,"10.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'agent':11 'awe':5 'awe-inspir':4 'drama':7 'fight':17 'hunter':14 'inspir':6 'moos':19 'must':16 'nigeria':21 'panic':2 'secret':10 'witch':1"
980,"Wizard Coldblooded","A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention",2006,1,4,"4.99",75,"12.99","PG","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'coldblood':2 'convent':21 'defeat':14 'display':5 'girl':11 'lacklustur':4 'must':13 'mysql':20 'robot':8 'sumo':16 'wizard':1 'wrestler':17"
981,"Wolves Desire","A Fast-Paced Drama of a Squirrel And a Robot who must Succumb a Technical Writer in A Manhattan Penthouse",2006,1,7,"0.99",55,"13.99","NC-17","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'desir':2 'drama':7 'fast':5 'fast-pac':4 'manhattan':22 'must':15 'pace':6 'penthous':23 'robot':13 'squirrel':10 'succumb':16 'technic':18 'wolv':1 'writer':19"
983,"Won Dares","A Unbelieveable Documentary of a Teacher And a Monkey who must Defeat a Explorer in A U-Boat",2006,1,7,"2.99",105,"18.99","PG","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'boat':21 'dare':2 'defeat':14 'documentari':5 'explor':16 'monkey':11 'must':13 'teacher':8 'u':20 'u-boat':19 'unbeliev':4 'won':1"
985,"Wonderland Christmas","A Awe-Inspiring Character Study of a Waitress And a Car who must Pursue a Mad Scientist in The First Manned Space Station",2006,1,4,"4.99",111,"19.99","PG","2013-05-26 14:50:58.951","{Commentaries}","'awe':5 'awe-inspir':4 'car':14 'charact':7 'christma':2 'first':23 'inspir':6 'mad':19 'man':24 'must':16 'pursu':17 'scientist':20 'space':25 'station':26 'studi':8 'waitress':11 'wonderland':1"
987,"Words Hunter","A Action-Packed Reflection of a Composer And a Mad Scientist who must Face a Pioneer in A MySQL Convention",2006,1,3,"2.99",116,"13.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'action':5 'action-pack':4 'compos':10 'convent':23 'face':17 'hunter':2 'mad':13 'must':16 'mysql':22 'pack':6 'pioneer':19 'reflect':7 'scientist':14 'word':1"
990,"World Leathernecks","A Unbelieveable Tale of a Pioneer And a Astronaut who must Overcome a Robot in An Abandoned Amusement Park",2006,1,3,"0.99",171,"13.99","PG-13","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'abandon':19 'amus':20 'astronaut':11 'leatherneck':2 'must':13 'overcom':14 'park':21 'pioneer':8 'robot':16 'tale':5 'unbeliev':4 'world':1"
992,"Wrath Mile","A Intrepid Reflection of a Technical Writer And a Hunter who must Defeat a Sumo Wrestler in A Monastery",2006,1,5,"0.99",176,"17.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'defeat':15 'hunter':12 'intrepid':4 'mile':2 'monasteri':21 'must':14 'reflect':5 'sumo':17 'technic':8 'wrath':1 'wrestler':18 'writer':9"
993,"Wrong Behavior","A Emotional Saga of a Crocodile And a Sumo Wrestler who must Discover a Mad Cow in New Orleans",2006,1,6,"2.99",178,"10.99","PG-13","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'behavior':2 'cow':18 'crocodil':8 'discov':15 'emot':4 'mad':17 'must':14 'new':20 'orlean':21 'saga':5 'sumo':11 'wrestler':12 'wrong':1"
995,"Yentl Idaho","A Amazing Display of a Robot And a Astronaut who must Fight a Womanizer in Berlin",2006,1,5,"4.99",86,"11.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'amaz':4 'astronaut':11 'berlin':18 'display':5 'fight':14 'idaho':2 'must':13 'robot':8 'woman':16 'yentl':1"
997,"Youth Kick","A Touching Drama of a Teacher And a Cat who must Challenge a Technical Writer in A U-Boat",2006,1,4,"0.99",179,"14.99","NC-17","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'boat':22 'cat':11 'challeng':14 'drama':5 'kick':2 'must':13 'teacher':8 'technic':16 'touch':4 'u':21 'u-boat':20 'writer':17 'youth':1"
998,"Zhivago Core","A Fateful Yarn of a Composer And a Man who must Face a Boy in The Canadian Rockies",2006,1,6,"0.99",105,"10.99","NC-17","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'boy':16 'canadian':19 'compos':8 'core':2 'face':14 'fate':4 'man':11 'must':13 'rocki':20 'yarn':5 'zhivago':1"
1000,"Zorro Ark","A Intrepid Panorama of a Mad Scientist And a Boy who must Redeem a Boy in A Monastery",2006,1,3,"4.99",50,"18.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'ark':2 'boy':12,17 'intrepid':4 'mad':8 'monasteri':20 'must':14 'panorama':5 'redeem':15 'scientist':9 'zorro':1"
